Feature,Relevance_to_Target,Max_Redundancy_Score,Mean_Redundancy_Score,Stability_Score,Composite_Score
hash_32497,0.0006913914108115067,0.1563690261451995,0.0036421453785885657,1.0,0.844322365265612
hash_4270,0.0004312608875141236,0.1564030765438047,0.0036947564069862546,1.0,0.8440281843437094
hash_25420,0.00016492876741766458,0.15622774964610509,0.004024312735187271,1.0,0.8439371791213126
hash_20703,0.0002568883330227495,0.1566245723252218,0.004127048300955378,1.0,0.843632316007801
hash_24618,0.00012075804924309598,0.15708789063867115,0.0032758945524587663,1.0,0.8430328674105719
hash_10884,0.0001836356573820839,0.15737652255210705,0.003926593291065245,1.0,0.842807113105275
hash_5804,0.0009170710863918382,0.15812197933379896,0.005237409233407005,1.0,0.842795091752593
hash_24710,0.0004702356125254336,0.15783172387869182,0.004815124184016461,1.0,0.8426385117338336
hash_2109,9.373404721144135e-05,0.15754539603123796,0.0040863601716426175,1.0,0.8425483380159734
hash_31333,0.0003524789014368623,0.15801039889036458,0.004055851868446684,1.0,0.8423420800110722
hash_9826,0.00014856019937705211,0.15782372141613382,0.00409508016178003,1.0,0.8423248387832434
hash_3564,0.0001900740608663619,0.15793020140024866,0.0033742725426613557,1.0,0.8422598726606179
hash_20605,0.00044828299669478876,0.15836200970696182,0.004332383724492629,1.0,0.842086273289733
hash_4594,0.00029979909189766884,0.15823913117605323,0.0036893011070136175,1.0,0.8420606679158443
hash_11134,0.0002624722202754565,0.15887574927629425,0.003601035276945031,1.0,0.8413867229439813
hash_17922,0.0010540923294899405,0.15967602376818052,0.003521836072250068,1.0,0.8413780685613095
hash_17346,0.0006856963362002539,0.1594406208409517,0.004855700517629228,1.0,0.8412450754952486
hash_23991,0.0004557870466476165,0.1594134359741626,0.004578763852596443,1.0,0.8410423510724852
hash_32070,0.000249597205340194,0.15926485763809722,0.0026472990958470223,1.0,0.840984739567243
hash_21277,0.0004940510423976105,0.15963994272777657,0.004160785421699927,1.0,0.840854108314621
hash_9370,9.936657113068347e-05,0.15934126271838595,0.0031637503140457277,1.0,0.8407581038527447
hash_29414,0.00018758676842919734,0.15950988727505966,0.004262708957314224,1.0,0.8406776994933695
hash_10095,0.00024354631137516383,0.15960392802731796,0.002986657767693833,1.0,0.8406396182840573
hash_29369,0.0004226407538447529,0.15998921627963256,0.004415864776101242,1.0,0.8404334244742122
hash_16749,0.00023233491932554226,0.1600269317514244,0.004041181133412199,1.0,0.8402054031679012
hash_27317,0.0006674296529737969,0.1605246811697393,0.0048368910596082474,1.0,0.8401427484832346
hash_6085,0.00024740573622432567,0.1602304719026976,0.004357534349455484,1.0,0.8400169338335267
hash_5517,0.0003112608672663856,0.16030568619652574,0.004680069558611216,1.0,0.8400055746707407
hash_11714,0.00020679587382995286,0.16037888302637088,0.0025011406026740433,1.0,0.8398279128474591
hash_16848,0.00019950096897861024,0.16039233253677807,0.004758830479303053,1.0,0.8398071684322005
hash_7874,0.0002877318518340082,0.16052384082343396,0.005069748605025563,1.0,0.8397638910284
hash_10012,0.0002552101519529492,0.1607412901594101,0.003185180731071483,1.0,0.8395139199925428
hash_16779,0.00027560316635905893,0.16094284233956888,0.0036781158815379343,1.0,0.8393327608267902
hash_5946,0.00032314929542922726,0.16113943635783146,0.005051797359221858,1.0,0.8391837129375977
hash_17586,0.0002907461207231574,0.16113088876053477,0.0032511149175549715,1.0,0.8391598573601884
hash_16529,0.00021127999511225744,0.16110110294078678,0.004021156365426961,1.0,0.8391101770543254
hash_3385,0.00043332576374038954,0.16152139256022824,0.00398727178756436,1.0,0.8389119332035121
hash_6688,0.00025143956958572874,0.16150447672281776,0.002943387860736559,1.0,0.8387469628467679
hash_12220,0.001597218731870761,0.16286225828880907,0.007308362602316831,1.0,0.8387349604430616
hash_4809,0.0002699020916376204,0.16164567173690803,0.004430148671827416,1.0,0.8386242303547297
hash_19623,9.440621808279648e-05,0.16165654831856519,0.00392951109838249,1.0,0.8384378578995175
hash_2810,0.00022120367962485523,0.1620820187612768,0.0021769454254157174,1.0,0.8381391849183479
hash_4492,5.4447091543627546e-05,0.16194837575102358,0.003501798879176945,1.0,0.83810607134052
hash_29301,0.00031276235107869927,0.16222163153239616,0.003849089156433341,1.0,0.8380911308186827
hash_17783,0.0005871037938371471,0.16255955948146253,0.004028287388760759,1.0,0.8380275443123747
hash_17750,0.00025369913715534494,0.1622641452099266,0.002991837700517695,1.0,0.8379895539272287
hash_32461,0.0004465844141492395,0.16259105175120228,0.005601780411659371,1.0,0.837855532662947
hash_25357,0.000418488018008678,0.16264566865579247,0.0052759287768705376,1.0,0.8377728193622163
hash_17129,0.00020395776903451085,0.1625590764435587,0.003322127415685169,1.0,0.8376448813254758
hash_31622,0.0005336431045484694,0.16337684085322587,0.003961508005480609,1.0,0.8371568022513225
hash_1846,0.00029446441940163916,0.1632385522064965,0.005042780749954487,1.0,0.8370559122129051
hash_2573,0.0012823506714855389,0.16452599429186315,0.003657684976105974,1.0,0.8367563563796225
hash_15782,0.0005974356626210258,0.1640207954094475,0.004915145659128789,1.0,0.8365766402531736
hash_12059,0.0002985511062067151,0.16397968329288176,0.0027801736215972346,1.0,0.8363188678133251
hash_20787,0.0004902573204207915,0.1642084875830574,0.004121574487669854,1.0,0.8362817697373635
hash_32287,0.00014690451181381976,0.16406191540909842,0.0038113069611723106,1.0,0.8360849891027154
hash_4667,0.0002254128447291945,0.16414320752335254,0.0030606872138104276,1.0,0.8360822053213767
hash_5567,0.00017464204521062097,0.16433425829481316,0.004067030921944191,1.0,0.8358403837503975
hash_4541,0.0003021149113460421,0.1645338269182805,0.0021864225759014944,1.0,0.8357682879930655
hash_17935,0.0004204840498800005,0.16467338430989992,0.004873618979139296,1.0,0.8357470997399801
hash_24615,0.0005559452360295933,0.16496254050147155,0.0056261417364562565,1.0,0.835593404734558
hash_31573,0.00020426002296373744,0.16485748568960595,0.0021788427523859017,1.0,0.8353467743333578
hash_22467,0.00022078309997812764,0.16494499229787984,0.0034518855722933555,1.0,0.8352757908020982
hash_1168,0.0001496587853125552,0.16490544779224814,0.003999272246364292,1.0,0.8352442109930643
hash_11441,0.0007403411663954773,0.16567739245248678,0.004129478501343892,1.0,0.8350629487139087
hash_26311,0.0008971136399033416,0.16596084114372042,0.005813121740311217,1.0,0.834936272496183
hash_3016,0.00034811384048625193,0.16541742762088413,0.004005725202415657,1.0,0.834930686219602
hash_8798,0.000299217199792261,0.16594357338424634,0.002701899578677759,1.0,0.8343556438155458
hash_31289,0.0009319778315596669,0.16706136649735337,0.005392831713611951,1.0,0.8338706113342064
hash_31610,0.00024470025503953527,0.16664540976688755,0.004605038967595648,1.0,0.8335992904881521
hash_11186,0.000235968203075391,0.1668331776520114,0.0033122586704565117,1.0,0.8334027905510641
hash_31532,0.000164260160045082,0.16678675534838897,0.0028999122035685693,1.0,0.8333775048116562
hash_13026,0.0004388761209358668,0.16707818689546675,0.0037783020947878055,1.0,0.8333606892254692
hash_30632,5.800815660847064e-05,0.16678124854534718,0.0021966065394873452,1.0,0.8332767596112612
hash_9126,0.000245397418079212,0.1670767329652672,0.0033091284077560196,1.0,0.833168664452812
hash_26316,0.00026405963843883796,0.16714016019351885,0.003864860261408348,1.0,0.83312389944492
hash_30185,0.0014102727453139435,0.16830173258290523,0.00435261195653861,1.0,0.8331085401624088
hash_12049,0.0001703839430409879,0.16708873352072734,0.005374646162473818,1.0,0.8330816504223135
hash_2921,0.00032788668214618735,0.16725950655188437,0.003919248680493593,1.0,0.8330683801302617
hash_3399,0.00024629694462390374,0.16729716411153292,0.0053966338753051735,1.0,0.832949132833091
