Feature,Relevance_to_Target,Max_Redundancy_Score,Mean_Redundancy_Score,Stability_Score,Composite_Score
hash_32751,0.0006183045521005977,0.17309933494830462,0.005043934079667829,1.0,0.827518969603796
hash_6558,0.0007581497039624458,0.17327313991000093,0.004245090612460522,1.0,0.8274850097939614
hash_23148,0.00038844770085054973,0.17297312728020914,0.0034746013564328753,1.0,0.8274153204206414
hash_12132,0.00032560573585057944,0.17300663213263462,0.0036087443115111117,1.0,0.8273189736032158
hash_1215,0.00010168947649031831,0.1729320164314519,0.004700460805134941,1.0,0.8271696730450384
hash_14012,0.00013632972797164082,0.1731944865254301,0.004027054387948448,1.0,0.8269418432025416
hash_12146,0.00033251247756706844,0.17355759879498592,0.004898636078449558,1.0,0.8267749136825812
hash_3801,0.000754973901272888,0.1740762753241224,0.005759021703736425,1.0,0.8266786985771505
hash_13825,0.00020889364886856642,0.1735594630196175,0.003000323190638746,1.0,0.8266494306292511
hash_7287,0.00017313495621042247,0.1738834976411465,0.003741231938451445,1.0,0.8262896373150639
hash_18790,0.00016867507354713043,0.17391917641553353,0.005332092879044899,1.0,0.8262494986580137
hash_28475,0.001014260918804953,0.17479094804710132,0.004469306881687372,1.0,0.8262233128717036
hash_4643,4.914105899813647e-05,0.1738770108179305,0.0032870738336543918,1.0,0.8261721302410677
hash_14689,0.0001187243273165043,0.17423152428249006,0.0035772600247958855,1.0,0.8258872000448263
hash_24055,0.0004893336386825153,0.17469268203577404,0.0036534908627553686,1.0,0.8257966516029084
hash_28142,0.00013577187499257313,0.1744077437554288,0.0042937041878366375,1.0,0.8257280281195638
hash_26588,0.0010265028764495187,0.1753862485490228,0.005582033667464239,1.0,0.8256402543274268
hash_26058,0.00015682814651043616,0.17459646272291815,0.0020717238585004783,1.0,0.8255603654235923
hash_18622,0.00014502509537993587,0.17465266058864704,0.0031136726471172505,1.0,0.8254923645067328
hash_15320,0.0004034417505871855,0.17499752705628502,0.004587513540430926,1.0,0.8254059146943021
hash_30496,6.122344098041814e-05,0.17477989401544905,0.004018832564027208,1.0,0.8252813294255315
hash_19260,7.828454284528913e-05,0.17485550738652778,0.00448168145153468,1.0,0.8252227771563175
hash_30311,0.0009091734591012813,0.17592001242612557,0.004638000161484892,1.0,0.8249891610329758
hash_28064,0.000405074170038192,0.17542648812797043,0.003322166881172032,1.0,0.8249785860420676
hash_23544,0.0001265392626533838,0.17525163891953327,0.0026162984287541077,1.0,0.8248749003431202
hash_30206,0.000347742525652188,0.17547668180218334,0.005805308755202706,1.0,0.8248710607234688
hash_1732,0.0006393734549839523,0.17577674852040415,0.006648230924239143,1.0,0.8248626249345797
hash_1515,0.00011821453869986221,0.17530781688719815,0.00496353168820806,1.0,0.8248103976515015
hash_10962,9.974112153246216e-05,0.17531047082777262,0.005026256530095592,1.0,0.8247892702937598
